,DEPARTAMENTO,PROVINCIA,DISTRITO,Ollanta1,Ollanta2,key,redpub_porc,dni_porc,elec_porc,salud_porc,edu_porc,trabajo_porc,Ollanta_1a_Vuelta,Ollanta_2a_Vuelta,estado_dni,estado_salud,estado_agua,estado_electricidad,ciudadania_educacion,ciudadania_trabajo,presencia_estado
487,AYACUCHO,LUCANAS,SANCOS,0.5004156275976724,0.6278272789581906,LUCANAS_SANCOS,18.665158371040725,97.53121452894437,32.46606334841629,35.976928622927176,41.60839160839161,6.2580923608113945,Mas50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
488,AYACUCHO,LUCANAS,SAN JUAN,0.546031746031746,0.6420118343195266,LUCANAS_SAN JUAN,68.05111821086261,99.2874109263658,42.17252396166134,53.69018653690186,50.462573591253154,21.85430463576159,Mas50%,Mas50%,3,2,2,2,mas50%,<25%,2.Media
489,AYACUCHO,LUCANAS,SAN PEDRO,0.41333333333333333,0.5698757763975155,LUCANAS_SAN PEDRO,30.11111111111111,97.40960604425256,32.44444444444444,48.296653602653,22.772918691286037,4.387990762124711,<50%,Mas50%,3,2,2,2,<25%,<25%,2.Media
490,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,0.34285714285714286,0.4634146341463415,LUCANAS_SANTA ANA DE HUAYCAHUACHO,2.4475524475524475,97.8515625,71.67832167832168,43.624161073825505,37.43016759776536,10.76923076923077,<50%,<50%,3,2,1,2,25_50%,<25%,1.Baja
491,AYACUCHO,LUCANAS,SANTA LUCIA,0.4504950495049505,0.5773420479302832,LUCANAS_SANTA LUCIA,28.115942028985508,98.47715736040608,11.594202898550725,63.88642413487135,42.44935543278085,10.2880658436214,<50%,Mas50%,3,2,2,1,25_50%,<25%,1.Baja
492,AYACUCHO,LUCANAS,SAISA,0.5051546391752577,0.6422018348623854,LUCANAS_SAISA,31.05263157894737,98.53658536585365,46.8421052631579,42.285714285714285,51.357733175915,16.049382716049383,Mas50%,Mas50%,3,2,2,2,mas50%,<25%,2.Media
493,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,0.6108490566037735,0.6466942148760331,LUCANAS_SAN PEDRO DE PALCO,48.13186813186813,95.02314814814815,40.21978021978022,45.425257731958766,27.038327526132406,13.385826771653544,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
494,AYACUCHO,LUCANAS,SAN CRISTOBAL,0.7835325365205843,0.8308740068104427,LUCANAS_SAN CRISTOBAL,12.552301255230125,97.58551307847083,47.071129707112966,35.75102880658436,25.96100278551532,7.327586206896551,mas75%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
495,AYACUCHO,PARINACOCHAS,CORACORA,0.6563485804416404,0.7903652726310217,PARINACOCHAS_CORACORA,63.67591082109843,98.38405284265157,63.40402392604676,68.74534497934863,39.42709083057434,26.440393882254348,Mas50%,mas75%,3,2,2,2,25_50%,25_50%,2.Media
496,AYACUCHO,PARINACOCHAS,CORONEL CASTANEDA,0.6099290780141844,0.6184615384615385,PARINACOCHAS_CORONEL SAN PEDRO DE CASTANEDA,7.07070707070707,98.84792626728111,39.05723905723906,74.18604651162791,38.15789473684211,18.029739776951672,Mas50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
497,AYACUCHO,PARINACOCHAS,CHUMPI,0.5253623188405797,0.683,PARINACOCHAS_CHUMPI,66.47727272727273,97.54464285714286,69.0909090909091,73.76719221737672,31.146953405017918,7.77027027027027,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
498,AYACUCHO,PARINACOCHAS,PACAPAUSA,0.7116104868913857,0.8042704626334519,PARINACOCHAS_PACAPAUSA,26.666666666666668,98.44464775846295,45.95238095238095,68.6994399502178,38.711776187378014,10.823529411764705,Mas50%,mas75%,3,2,2,2,25_50%,<25%,2.Media
499,AYACUCHO,PARINACOCHAS,PULLO,0.4956590370955012,0.5976372480889507,PARINACOCHAS_PULLO,19.439728353140918,97.60324483775811,39.473684210526315,36.355455568054,40.58323207776427,9.98766954377312,<50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
500,AYACUCHO,PARINACOCHAS,PUYUSCA,0.6641468682505399,0.6642599277978339,PARINACOCHAS_PUYUSCA,66.49350649350649,97.48075577326803,70.77922077922078,72.03389830508475,31.20284065690191,7.197943444730077,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
501,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,0.5601374570446735,0.6511627906976745,PARINACOCHAS_SAN FRANCISCO DE RAVACAYCO,26.34146341463415,97.3747016706444,51.21951219512195,75.037147102526,25.434439178515007,15.613382899628252,Mas50%,Mas50%,3,3,2,2,25_50%,<25%,2.Media
502,AYACUCHO,PARINACOCHAS,UPAHUACHO,0.6875,0.7317073170731707,PARINACOCHAS_UPAHUACHO,18.137254901960784,92.88969917958067,35.45751633986928,69.1817215727949,23.321956769055745,7.281553398058252,Mas50%,Mas50%,3,2,1,2,<25%,<25%,1.Baja
503,AYACUCHO,VICTOR FAJARDO,HUANCAPI,0.6521739130434783,0.7850719424460432,VICTOR FAJARDO_HUANCAPI,79.53964194373401,97.95379537953795,65.34526854219949,50.875,35.811702595688516,22.14428857715431,Mas50%,mas75%,3,2,3,2,25_50%,<25%,2.Media
504,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,0.8253968253968254,0.8940042826552462,VICTOR FAJARDO_ALCAMENCA,0.38510911424903727,98.9937106918239,53.40179717586649,75.61740493923952,29.838375466224615,17.916666666666668,mas75%,mas75%,3,3,1,2,25_50%,<25%,2.Media
505,AYACUCHO,VICTOR FAJARDO,APONGO,0.6476190476190476,0.7433628318584071,VICTOR FAJARDO_APONGO,0.0,98.8425925925926,34.93975903614458,67.03821656050955,35.41666666666667,12.146892655367232,Mas50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
506,AYACUCHO,VICTOR FAJARDO,CANARIA,0.5755995828988529,0.7184549356223175,VICTOR FAJARDO_CANARIA,72.3792160437557,98.40563589173156,68.00364630811303,57.69709027605073,42.984060621897044,16.72705314009662,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
507,AYACUCHO,VICTOR FAJARDO,CAYARA,0.8552123552123552,0.8479020979020979,VICTOR FAJARDO_CAYARA,2.6804123711340204,98.25436408977556,44.74226804123712,52.28464419475656,28.98318654923939,16.751269035532996,mas75%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
508,AYACUCHO,VICTOR FAJARDO,COLCA,0.594059405940594,0.75,VICTOR FAJARDO_COLCA,86.23188405797102,96.3963963963964,57.00483091787439,62.78688524590164,26.509186351706038,10.796915167095115,Mas50%,Mas50%,3,2,3,2,25_50%,<25%,2.Media
509,AYACUCHO,VICTOR FAJARDO,HUALLA,0.7204450625869263,0.7771295215869312,VICTOR FAJARDO_HUALLA,18.80907372400756,97.75,47.35349716446125,54.297365119196996,30.404509283819632,7.4399999999999995,Mas50%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
510,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,0.7465116279069768,0.8141414141414142,VICTOR FAJARDO_HUAMANQUIQUIA,43.0622009569378,96.1800818553888,65.78947368421053,74.03619197482297,21.061499578770007,15.053763440860216,Mas50%,mas75%,3,2,2,2,<25%,<25%,2.Media
511,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,0.697196261682243,0.7911931818181818,VICTOR FAJARDO_HUANCARAYLLA,26.203208556149733,97.93510324483776,55.43672014260249,79.5644891122278,22.551928783382788,7.547169811320755,Mas50%,mas75%,3,3,2,2,<25%,<25%,2.Media
512,AYACUCHO,VICTOR FAJARDO,SARHUA,0.858728557013118,0.9663934426229508,VICTOR FAJARDO_SARHUA,84.56712672521958,95.90570719602978,62.484316185696365,65.66164154103853,20.422031473533618,3.909643788010426,mas75%,mas75%,3,2,3,2,<25%,<25%,2.Media
513,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,0.5932400932400932,0.7428571428571429,VICTOR FAJARDO_VILCANCHOS,18.311403508771928,97.16446124763705,47.03947368421053,65.69167240192705,23.182492581602375,11.747430249632892,Mas50%,Mas50%,3,2,1,2,<25%,<25%,1.Baja
514,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,0.6083916083916084,0.7383177570093458,VICTOR FAJARDO_ASQUIPATA,8.256880733944955,100.0,51.8348623853211,76.84426229508196,20.390455531453362,26.785714285714285,Mas50%,Mas50%,3,3,1,2,<25%,25_50%,2.Media
515,AYACUCHO,HUANCA SANCOS,SANCOS,0.616504854368932,0.7426132632961261,HUANCA SANCOS_SANCOS,44.82126489459212,98.18511796733212,53.07057745187901,66.20514269567674,38.69316470942487,20.743243243243242,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
516,AYACUCHO,HUANCA SANCOS,SACSAMARCA,0.6812411847672779,0.7635782747603834,HUANCA SANCOS_SACSAMARCA,0.0,98.75835721107927,45.195729537366546,59.48803561491375,29.590017825311943,14.285714285714285,Mas50%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
517,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,0.6337868480725624,0.8034979423868313,HUANCA SANCOS_SANTIAGO DE LUCANAMARCA,1.240694789081886,98.96337249481687,38.33746898263028,69.60747663551402,23.66288492706645,5.829015544041451,Mas50%,mas75%,3,2,1,2,<25%,<25%,1.Baja
518,AYACUCHO,HUANCA SANCOS,CARAPO,0.7689873417721519,0.8546931407942239,HUANCA SANCOS_CARAPO,0.21253985122210414,99.11280101394169,29.22422954303932,77.0026830203143,32.598939208486335,11.45374449339207,mas75%,mas75%,3,3,1,2,25_50%,<25%,2.Media
519,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,0.5679594055817325,0.7067247820672479,VILCAS HUAMAN_VILCAS HUAMAN,30.815194195475886,97.68846314035818,23.30345710627401,55.12048192771084,27.262284620293553,17.03056768558952,Mas50%,Mas50%,3,2,2,1,25_50%,<25%,1.Baja
520,AYACUCHO,VILCAS HUAMAN,VISCHONGO,0.6021921341070278,0.7573363431151241,VILCAS HUAMAN_VISCHONGO,26.817826426896012,98.11097992916174,15.402658326817825,63.60344047080127,26.53753026634383,6.199854121079504,Mas50%,mas75%,3,2,2,1,25_50%,<25%,1.Baja
521,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,0.6900369003690037,0.8436974789915966,VILCAS HUAMAN_ACCOMARCA,57.05263157894736,96.8494749124854,25.05263157894737,44.28887251289609,30.218068535825545,15.555555555555555,Mas50%,mas75%,3,2,2,2,25_50%,<25%,2.Media
522,AYACUCHO,VILCAS HUAMAN,CARHUANCA,0.42063492063492064,0.632258064516129,VILCAS HUAMAN_CARHUANCA,37.41935483870968,95.16129032258065,24.731182795698924,43.2550043516101,25.600739371534196,14.453125,<50%,Mas50%,3,2,2,1,25_50%,<25%,1.Baja
523,AYACUCHO,VILCAS HUAMAN,CONCEPCION,0.7625570776255708,0.8503937007874016,VILCAS HUAMAN_CONCEPCION,15.222772277227723,97.65765765765767,9.777227722772277,44.8526863084922,22.093889716840536,6.155950752393981,mas75%,mas75%,3,2,1,1,<25%,<25%,1.Baja
524,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,0.6571018651362984,0.7046894803548795,VILCAS HUAMAN_HUAMBALPA,34.806629834254146,95.6390977443609,17.817679558011047,47.287522603978296,19.36108422071636,8.513931888544892,Mas50%,Mas50%,3,2,2,1,<25%,<25%,1.Baja
525,AYACUCHO,VILCAS HUAMAN,SAURAMA,0.657314629258517,0.8012924071082391,VILCAS HUAMAN_SAURAMA,1.3015184381778742,97.09794437726723,6.507592190889371,44.87704918032787,23.049132947976876,17.75147928994083,Mas50%,mas75%,3,2,1,1,<25%,<25%,1.Baja
526,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,0.6598890942698706,0.8372781065088757,VILCAS HUAMAN_INDEPENDENCIA,3.2818532818532815,97.49552772808586,21.428571428571427,48.374655647382916,29.135229251305862,16.736401673640167,Mas50%,mas75%,3,2,1,1,25_50%,<25%,1.Baja
527,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,0.5800627943485086,0.670697012802276,PAUCAR DEL SARA SARA_PAUSA,75.27716186252772,97.08636836628513,77.27272727272727,43.37704918032787,46.34568756494631,29.185317815577438,Mas50%,Mas50%,3,2,3,3,25_50%,25_50%,3.Alta
528,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,0.8144329896907216,0.8421052631578947,PAUCAR DEL SARA SARA_COLTA,55.0561797752809,97.86096256684492,74.15730337078652,43.03638644918444,42.81949934123847,17.040358744394617,mas75%,mas75%,3,2,2,2,25_50%,<25%,2.Media
529,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,0.6988636363636364,0.776595744680851,PAUCAR DEL SARA SARA_CORCULLA,1.0638297872340425,92.06798866855524,56.91489361702128,42.93286219081272,40.37735849056604,12.88888888888889,Mas50%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
530,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,0.7632183908045977,0.8191721132897604,PAUCAR DEL SARA SARA_LAMPA,87.77943368107303,97.46835443037975,85.39493293591654,51.273756570966434,43.51732991014121,13.915094339622641,mas75%,mas75%,3,2,3,3,25_50%,<25%,3.Alta
531,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,0.6426229508196721,0.716012084592145,PAUCAR DEL SARA SARA_MARCABAMBA,84.33734939759037,96.84601113172542,85.14056224899599,60.25477707006369,44.66403162055336,14.325842696629213,Mas50%,Mas50%,3,2,3,3,25_50%,<25%,3.Alta
532,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,0.7854889589905363,0.8726790450928382,PAUCAR DEL SARA SARA_OYOLO,42.63803680981595,97.69357495881383,33.74233128834356,62.00686106346483,27.746741154562383,12.5,mas75%,mas75%,3,2,2,2,25_50%,<25%,2.Media
533,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,0.5866141732283464,0.6655052264808362,PAUCAR DEL SARA SARA_PARARCA,0.0,95.94320486815415,93.75,43.36283185840708,43.90625,20.98765432098765,Mas50%,Mas50%,3,2,1,3,25_50%,<25%,2.Media
534,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,0.5847953216374269,0.6751269035532995,PAUCAR DEL SARA SARA_SAN JAVIER DE ALPABAMBA,65.78947368421053,98.70466321243524,55.26315789473685,46.470588235294116,34.74747474747475,8.982035928143713,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
535,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,0.7572815533980582,0.8090909090909091,PAUCAR DEL SARA SARA_SAN JOSE DE USHUA,0.0,97.43589743589743,70.17543859649122,60.962566844919785,35.26011560693642,15.584415584415584,mas75%,mas75%,3,2,1,2,25_50%,<25%,1.Baja
536,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,0.5645756457564576,0.62751677852349,PAUCAR DEL SARA SARA_SARA SARA,75.59055118110236,96.04989604989605,79.13385826771653,57.375,37.5,18.39080459770115,Mas50%,Mas50%,3,2,3,3,25_50%,<25%,3.Alta
537,AYACUCHO,SUCRE,QUEROBAMBA,0.4883177570093458,0.6113402061855671,SUCRE_QUEROBAMBA,75.5960729312763,98.79211697393515,69.7054698457223,80.37807183364839,41.24,27.40492170022371,<50%,Mas50%,3,3,3,2,25_50%,25_50%,3.Alta
538,AYACUCHO,SUCRE,BELEN,0.5067567567567568,0.6272189349112426,SUCRE_BELEN,68.87755102040816,96.61835748792271,59.183673469387756,56.875,42.508143322475576,18.83408071748879,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
539,AYACUCHO,SUCRE,CHALCOS,0.4322916666666667,0.5789473684210527,SUCRE_CHALCOS,49.53703703703704,97.02233250620348,69.44444444444444,61.165048543689316,36.896046852122986,26.34730538922156,<50%,Mas50%,3,2,2,2,25_50%,25_50%,2.Media
540,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,0.6875,0.7549407114624506,SUCRE_SAN SALVADOR DE QUIJE,32.82937365010799,97.95221843003414,11.447084233261338,74.4375,31.954636424282857,9.221902017291066,Mas50%,mas75%,3,2,2,1,25_50%,<25%,1.Baja
541,AYACUCHO,SUCRE,PAICO,0.6037735849056604,0.7315436241610739,SUCRE_PAICO,41.41104294478527,99.28057553956835,50.0,72.29800629590765,38.96396396396396,26.633165829145728,Mas50%,Mas50%,3,2,2,2,25_50%,25_50%,2.Media
542,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,0.6654929577464789,0.7138888888888889,SUCRE_SANTIAGO DE PAUCARAY,1.0752688172043012,97.44597249508841,74.55197132616487,68.81134133042531,28.439306358381504,10.876132930513595,Mas50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
543,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,0.6101083032490975,0.7191358024691358,SUCRE_SAN PEDRO DE LARCAY,54.379562043795616,96.42184557438794,59.12408759124088,54.123711340206185,33.87978142076503,25.0,Mas50%,Mas50%,3,2,2,2,25_50%,<25%,2.Media
544,AYACUCHO,SUCRE,SORAS,0.495114006514658,0.65,SUCRE_SORAS,7.41687979539642,97.73371104815864,61.63682864450127,59.8705501618123,35.35087719298245,19.721577726218097,<50%,Mas50%,3,2,1,2,25_50%,<25%,1.Baja
545,AYACUCHO,SUCRE,HUACANA,0.33507853403141363,0.5202020202020202,SUCRE_HUACANA,54.066985645933016,97.9328165374677,61.24401913875598,76.16822429906543,36.03305785123967,19.45945945945946,<50%,Mas50%,3,3,2,2,25_50%,<25%,2.Media
546,AYACUCHO,SUCRE,CHILCAYOC,0.5365853658536586,0.6022304832713755,SUCRE_CHILCAYOC,84.39024390243902,98.55421686746988,74.14634146341463,80.83832335329342,34.177215189873415,15.0,Mas50%,Mas50%,3,3,3,2,25_50%,<25%,3.Alta
547,AYACUCHO,SUCRE,MORCOLLA,0.5962732919254659,0.6588021778584392,SUCRE_MORCOLLA,34.05511811023622,95.19553072625698,39.960629921259844,76.54398003742982,28.37209302325581,10.896309314586995,Mas50%,Mas50%,3,3,2,2,25_50%,<25%,2.Media
548,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.21876605389070763,0.4198900310781736,CAJAMARCA_CAJAMARCA,74.67662552865234,97.56650008060616,82.30900502065145,28.246523998874512,45.90657138664048,29.075684743230102,<50%,<50%,3,2,2,3,25_50%,25_50%,2.Media
549,CAJAMARCA,CAJAMARCA,ASUNCION,0.3247168167295963,0.5292541313086199,CAJAMARCA_ASUNCION,13.618538324420678,94.12357770416247,33.19073083778966,26.154631283490687,16.370880115900036,4.353605849119309,<50%,Mas50%,3,2,1,2,<25%,<25%,1.Baja
550,CAJAMARCA,CAJAMARCA,COSPAN,0.21371681415929203,0.37650504393101203,CAJAMARCA_COSPAN,27.298364354201915,90.09501187648456,24.591088550479416,38.93625143147983,14.56257677084755,7.789855072463768,<50%,<50%,3,2,2,1,<25%,<25%,1.Baja
551,CAJAMARCA,CAJAMARCA,CHETILLA,0.31679659815733524,0.4718352513628104,CAJAMARCA_CHETILLA,20.549450549450547,96.8327899394504,59.56043956043956,28.364544319600498,9.132176234979973,1.7301038062283738,<50%,<50%,3,2,1,2,<25%,<25%,1.Baja
552,CAJAMARCA,CAJAMARCA,ENCANADA,0.2284030356854513,0.3467752978228125,CAJAMARCA_ENCANADA,25.220999458776838,95.32243415077203,9.994587768356485,33.58467672040215,19.287172823463894,4.460303300624442,<50%,<50%,3,2,2,1,<25%,<25%,1.Baja
553,CAJAMARCA,CAJAMARCA,JESUS,0.18554786425797737,0.3239176721078779,CAJAMARCA_JESUS,60.16333938294011,97.264631043257,36.963097398669085,33.9747191011236,17.23402634985911,5.267605633802817,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
554,CAJAMARCA,CAJAMARCA,LOS BANOS DEL INCA,0.14758559584836403,0.25056689342403626,CAJAMARCA_LOS BANOS DEL INCA,51.37579124144167,96.76081282624907,57.796150368169485,25.891392558059223,31.166077738515902,12.35556364298062,<50%,<50%,3,2,2,2,25_50%,<25%,2.Media
555,CAJAMARCA,CAJAMARCA,LLACANORA,0.14091470951792337,0.251171875,CAJAMARCA_LLACANORA,30.460251046025107,97.2080354102826,48.03347280334728,29.52089704383282,20.039121930015213,2.8700056274620147,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
556,CAJAMARCA,CAJAMARCA,MAGDALENA,0.30151586925627666,0.49304727850615815,CAJAMARCA_MAGDALENA,55.265567765567766,95.04987765857331,36.63003663003663,35.81764769883582,22.574605032182564,6.582952815829528,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
557,CAJAMARCA,CAJAMARCA,MATARA,0.1558836300477638,0.30751445086705204,CAJAMARCA_MATARA,20.13358778625954,93.8508504143044,56.10687022900763,38.61940298507462,21.924379232505643,6.836827711941659,<50%,<50%,3,2,1,2,<25%,<25%,1.Baja
558,CAJAMARCA,CAJAMARCA,NAMORA,0.18851032081571747,0.27776602496297864,CAJAMARCA_NAMORA,42.01208981001727,93.29446064139941,17.875647668393782,32.75934924994718,14.316852128025698,3.6571428571428575,<50%,<50%,3,2,2,1,<25%,<25%,1.Baja
559,CAJAMARCA,CAJAMARCA,SAN JUAN,0.21414059325477447,0.3464211257817929,CAJAMARCA_SAN JUAN,34.48581560283688,96.73055242390079,31.914893617021278,35.14303612445187,19.393669193045028,7.480653482373173,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
560,CAJAMARCA,CAJABAMBA,CAJABAMBA,0.2111368909512761,0.3461225911307174,CAJABAMBA_CAJABAMBA,65.14990108050524,96.05223015437183,52.229493227819205,32.65073542505075,26.53434416549202,17.319995347214146,<50%,<50%,3,2,2,2,25_50%,<25%,2.Media
561,CAJAMARCA,CAJABAMBA,CACHACHI,0.16269672479795833,0.2652152399802078,CAJABAMBA_CACHACHI,9.096098953377735,88.36629808441053,22.58801141769743,36.33408763628883,11.881365818638669,2.63912794033276,<50%,<50%,3,2,1,1,<25%,<25%,1.Baja
562,CAJAMARCA,CAJABAMBA,CONDEBAMBA,0.17935086737548964,0.26120857699805067,CAJABAMBA_CONDEBAMBA,23.348837209302324,93.14123376623377,26.480620155038757,39.541938419535875,12.13520197856554,2.863559797866367,<50%,<50%,3,2,1,2,<25%,<25%,1.Baja
563,CAJAMARCA,CAJABAMBA,SITACOCHA,0.1329140461215933,0.17615847187831624,CAJABAMBA_SITACOCHA,47.838345864661655,92.65511949133962,32.04887218045113,47.73431226339337,11.158636306453642,5.005107252298264,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
564,CAJAMARCA,CELENDIN,CELENDIN,0.2759004451639013,0.6217819974438561,CELENDIN_CELENDIN,75.98364844149208,95.44742043208615,63.85624254811787,34.618040043861434,32.62472885032538,21.789591913141145,<50%,Mas50%,3,2,3,2,25_50%,<25%,2.Media
565,CAJAMARCA,CELENDIN,CORTEGANA,0.16707416462917685,0.5407060518731989,CELENDIN_CORTEGANA,11.494252873563218,91.5689698179097,8.160919540229886,55.42659587603408,17.427275153456097,4.512820512820513,<50%,Mas50%,3,2,1,1,<25%,<25%,1.Baja
566,CAJAMARCA,CELENDIN,CHUMUCH,0.21939953810623555,0.7746615087040619,CELENDIN_CHUMUCH,12.63001485884101,90.01272264631042,28.97473997028232,56.64425232148575,12.621696801112655,7.632398753894081,<50%,mas75%,3,2,1,2,<25%,<25%,1.Baja
567,CAJAMARCA,CELENDIN,HUASMIN,0.2952434562341683,0.7015025790535995,CELENDIN_HUASMIN,43.40349836940409,92.15249756504801,15.297954343314558,37.4868242734528,12.269938650306749,3.3216783216783217,<50%,Mas50%,3,2,2,1,<25%,<25%,1.Baja
568,CAJAMARCA,CELENDIN,JORGE CHAVEZ,0.2379862700228833,0.5444915254237288,CELENDIN_JORGE CHAVEZ,75.29411764705883,97.94871794871794,85.88235294117646,74.51612903225806,33.55817875210793,15.74074074074074,<50%,Mas50%,3,2,3,3,25_50%,<25%,3.Alta
569,CAJAMARCA,CELENDIN,JOSE GALVEZ,0.17873651771956856,0.4752475247524752,CELENDIN_JOSE GALVEZ,61.55950752393981,94.23076923076923,63.064295485636116,44.38614900314795,29.20222634508349,9.913793103448276,<50%,<50%,3,2,2,2,25_50%,<25%,2.Media
570,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,0.07911957168352171,0.3957317073170732,CELENDIN_MIGUEL IGLESIAS,35.47794117647059,92.76212832550861,21.96691176470588,50.976763314826236,12.314177945418239,4.561717352415027,<50%,<50%,3,2,2,1,<25%,<25%,1.Baja
571,CAJAMARCA,CELENDIN,OXAMARCA,0.13810842896715472,0.3420229405630866,CELENDIN_OXAMARCA,10.684580934101087,93.59195402298852,24.760076775431862,43.704280155642024,8.789552988448015,2.65017667844523,<50%,<50%,3,2,1,1,<25%,<25%,1.Baja
572,CAJAMARCA,CELENDIN,SOROCHUCO,0.20028749401054144,0.4305177111716621,CELENDIN_SOROCHUCO,20.334370139968897,94.78337754199823,33.43701399688958,46.672094443313654,14.304179233089187,2.9084380610412923,<50%,<50%,3,2,1,2,<25%,<25%,1.Baja
573,CAJAMARCA,CELENDIN,SUCRE,0.1986062717770035,0.4334038054968288,CELENDIN_SUCRE,52.55172413793103,95.11970534069981,44.06896551724138,46.689419795221845,19.275786393562548,5.710955710955711,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
574,CAJAMARCA,CELENDIN,UTCO,0.22644927536231885,0.5077399380804953,CELENDIN_UTCO,13.88888888888889,91.85393258426966,27.160493827160494,39.34049079754601,12.755519215044972,2.9702970297029703,<50%,Mas50%,3,2,1,2,<25%,<25%,1.Baja
575,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,0.178951367781155,0.37336387434554974,CELENDIN_LA LIBERTAD DE PALLAN,12.535450935904707,89.68137254901961,11.401020986954055,49.908184679958026,11.883976344691636,3.8929440389294405,<50%,<50%,3,2,1,1,<25%,<25%,1.Baja
576,CAJAMARCA,CONTUMAZA,CONTUMAZA,0.1693452380952381,0.4594453165881737,CONTUMAZA_CONTUMAZA,41.36470588235294,93.38565022421524,35.858823529411765,43.016182715482614,23.78033831821525,14.185445142223866,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
577,CAJAMARCA,CONTUMAZA,CHILETE,0.2757087270705948,0.4742647058823529,CONTUMAZA_CHILETE,74.19354838709677,95.48076923076924,78.75417130144605,36.193793540215324,41.55800735539953,19.518963922294173,<50%,<50%,3,2,2,3,25_50%,<25%,2.Media
578,CAJAMARCA,CONTUMAZA,GUZMANGO,0.14895635673624288,0.339258114374034,CONTUMAZA_GUZMANGO,4.871794871794872,93.42105263157895,13.333333333333334,55.77445652173913,10.834553440702782,6.962025316455696,<50%,<50%,3,2,1,1,<25%,<25%,1.Baja
579,CAJAMARCA,CONTUMAZA,SAN BENITO,0.14634146341463414,0.322954822954823,CONTUMAZA_SAN BENITO,0.5656108597285068,95.41454377026402,23.64253393665158,36.36874648679033,25.455088033422857,6.58682634730539,<50%,<50%,3,2,1,1,25_50%,<25%,1.Baja
580,CAJAMARCA,CONTUMAZA,CUPISNIQUE,0.16753246753246753,0.3003452243958573,CONTUMAZA_CUPISNIQUE,35.26570048309179,92.72349272349273,35.02415458937198,30.715197956577267,23.43324250681199,12.432432432432433,<50%,<50%,3,2,2,2,<25%,<25%,2.Media
581,CAJAMARCA,CONTUMAZA,TANTARICA,0.23973727422003285,0.4175365344467641,CONTUMAZA_TANTARICA,32.94629898403483,97.27385377942998,44.847605224963715,43.41692789968652,28.249999999999996,13.333333333333334,<50%,<50%,3,2,2,2,25_50%,<25%,2.Media
